alive_array,cells_alive,cells_dead,cells_dont_know,mitocohondria_distribution_array,mitocohondria_distribution_notsure,mitocohondria_grouped,mitocohondria_scattered,multinuclei,multinuclei_array,release_array,release_yes,remarks,task
"[[u'alive', 479, 347]]",1,0,0,"[[u'grouped', 472, 359]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-3-24
"[[u'alive', 461, 315]]",1,0,0,"[[u'grouped', 475, 320]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-3-25
"[[u'alive', 467, 336]]",1,0,0,"[[u'grouped', 457, 297]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-32-6
"[[u'alive', 489, 340]]",1,0,0,"[[u'grouped', 459, 357]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-32-7
"[[u'alive', 396, 278]]",1,0,0,"[[u'grouped', 445, 309]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-3-29
"[[u'alive', 477, 386]]",1,0,0,"[[u'grouped', 467, 355]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-10
"[[u'dead', 179, 361], [u'dead', 175, 36], [u'dead', 229, 165], [u'dead', 292, 111], [u'dead', 337, 184], [u'dead', 280, 271], [u'alive', 189, 278], [u'alive', 154, 219], [u'alive', 239, 243], [u'alive', 348, 310], [u'alive', 429, 348], [u'alive', 455, 24], [u'not_sure_alive', 391, 285], [u'not_sure_alive', 395, 220]]",6,6,2,"[[u'grouped', 164, 365], [u'grouped', 287, 109], [u'grouped', 331, 177], [u'scattered', 148, 210], [u'scattered', 203, 293], [u'scattered', 438, 41], [u'scattered', 430, 351], [u'scattered', 349, 315], [u'grouped', 389, 284], [u'grouped', 392, 222], [u'grouped', 280, 262], [u'scattered', 241, 228], [u'scattered', 209, 147], [u'grouped', 159, 49]]",14,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-32-4
"[[u'alive', 463, 321]]",1,0,0,"[[u'grouped', 464, 337]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-21
"[[u'alive', 479, 353]]",1,0,0,"[[u'grouped', 471, 365]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-23
"[[u'alive', 438, 380]]",1,0,0,"[[u'grouped', 480, 374]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-32
"[[u'alive', 488, 350]]",1,0,0,"[[u'grouped', 469, 357]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-48
"[[u'alive', 425, 346]]",1,0,0,"[[u'grouped', 475, 315]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-5
"[[u'alive', 441, 339]]",1,0,0,"[[u'grouped', 484, 326]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-3-38
"[[u'alive', 482, 359]]",1,0,0,"[[u'grouped', 455, 381]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-24
"[[u'alive', 430, 350]]",1,0,0,"[[u'grouped', 483, 328]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-25
"[[u'alive', 432, 367]]",1,0,0,"[[u'grouped', 473, 354]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-28
"[[u'alive', 66, 338], [u'alive', 126, 228], [u'alive', 105, 60], [u'alive', 188, 82], [u'alive', 216, 244], [u'alive', 284, 262], [u'alive', 281, 10], [u'alive', 344, 22], [u'alive', 411, 99], [u'dead', 333, 375], [u'dead', 407, 292], [u'dead', 404, 217], [u'dead', 300, 145], [u'dead', 506, 322], [u'alive', 476, 370]]",10,5,0,"[[u'scattered', 74, 330], [u'scattered', 120, 259], [u'scattered', 206, 236], [u'scattered', 192, 83], [u'scattered', 279, 125], [u'grouped', 326, 385], [u'grouped', 420, 289], [u'grouped', 400, 227], [u'scattered', 477, 357], [u'scattered', 510, 307], [u'scattered', 423, 103], [u'scattered', 345, 27], [u'scattered', 279, 20], [u'scattered', 113, 53], [u'scattered', 272, 240]]",15,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-21
"[[u'alive', 449, 331]]",1,0,0,"[[u'grouped', 486, 356]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-2
"[[u'alive', 422, 324]]",1,0,0,"[[u'grouped', 459, 347]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-33
"[[u'alive', 433, 361]]",1,0,0,"[[u'grouped', 455, 386]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-39
"[[u'alive', 51, 267], [u'alive', 148, 187], [u'alive', 174, 80], [u'alive', 121, 31], [u'alive', 265, 223], [u'alive', 284, 270], [u'alive', 282, 118], [u'alive', 357, 27], [u'alive', 423, 148], [u'alive', 435, 227], [u'alive', 406, 283], [u'alive', 491, 293], [u'alive', 510, 185], [u'alive', 504, 154]]",14,0,0,"[[u'scattered', 27, 267], [u'scattered', 150, 183], [u'scattered', 179, 86], [u'scattered', 238, 231], [u'scattered', 276, 96], [u'scattered', 344, 40], [u'scattered', 414, 129], [u'scattered', 435, 234], [u'scattered', 413, 280], [u'scattered', 501, 290], [u'scattered', 505, 189], [u'scattered', 503, 146], [u'scattered', 275, 266], [u'scattered', 109, 38]]",14,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-2
"[[u'alive', 484, 339]]",1,0,0,"[[u'grouped', 488, 337]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-15
"[[u'alive', 454, 353]]",1,0,0,"[[u'grouped', 478, 295]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-3-41
"[[u'alive', 473, 360]]",1,0,0,"[[u'grouped', 479, 308]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-23
"[[u'alive', 471, 335]]",1,0,0,"[[u'grouped', 474, 315]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-27
"[[u'alive', 235, 249], [u'alive', 55, 71], [u'alive', 107, 54], [u'alive', 287, 100], [u'alive', 413, 219], [u'alive', 399, 289], [u'alive', 502, 215], [u'alive', 117, 347], [u'alive', 28, 285], [u'dead', 410, 39]]",9,1,0,"[[u'scattered', 114, 352], [u'scattered', 17, 271], [u'scattered', 34, 77], [u'scattered', 126, 56], [u'scattered', 232, 248], [u'scattered', 302, 108], [u'scattered', 412, 295], [u'scattered', 413, 214], [u'scattered', 513, 209], [u'grouped', 412, 42]]",10,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-3-25
"[[u'alive', 463, 378]]",1,0,0,"[[u'grouped', 468, 388]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-26
"[[u'alive', 427, 331]]",1,0,0,"[[u'grouped', 473, 367]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-29
"[[u'alive', 482, 321]]",1,0,0,"[[u'grouped', 476, 355]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-3-32
"[[u'alive', 447, 366]]",1,0,0,"[[u'grouped', 466, 365]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-30
"[[u'alive', 143, 258], [u'alive', 232, 246], [u'alive', 277, 250], [u'alive', 116, 28], [u'alive', 207, 86], [u'alive', 341, 26], [u'alive', 429, 129], [u'alive', 488, 363], [u'dead', 80, 375], [u'dead', 64, 24], [u'dead', 291, 116], [u'dead', 430, 284], [u'dead', 434, 245], [u'dead', 340, 376], [u'dead', 501, 307], [u'dead', 516, 145], [u'dead', 518, 188]]",8,9,0,"[[u'grouped', 59, 365], [u'grouped', 57, 9], [u'grouped', 194, 82], [u'grouped', 284, 116], [u'grouped', 419, 288], [u'grouped', 435, 241], [u'grouped', 290, 248], [u'grouped', 489, 311], [u'grouped', 518, 192], [u'grouped', 516, 149], [u'scattered', 134, 268], [u'scattered', 221, 248], [u'scattered', 114, 57], [u'scattered', 341, 31], [u'scattered', 414, 112], [u'grouped', 335, 371], [u'scattered', 469, 359]]",17,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-26
"[[u'alive', 432, 354]]",1,0,0,"[[u'grouped', 467, 355]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-34
"[[u'alive', 444, 377]]",1,0,0,"[[u'grouped', 456, 351]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-45
"[[u'alive', 483, 361]]",1,0,0,"[[u'grouped', 471, 337]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-4
"[[u'alive', 431, 357]]",1,0,0,"[[u'grouped', 476, 328]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-3-37
"[[u'alive', 440, 359]]",1,0,0,"[[u'grouped', 480, 349]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-33-9
"[[u'alive', 479, 358]]",1,0,0,"[[u'grouped', 485, 351]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-3-40
"[[u'alive', 493, 335]]",1,0,0,"[[u'grouped', 475, 333]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-10
"[[u'alive', 431, 370]]",1,0,0,"[[u'grouped', 476, 330]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-12
"[[u'alive', 420, 286]]",1,0,0,"[[u'grouped', 471, 266]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-44
"[[u'alive', 411, 314]]",1,0,0,"[[u'grouped', 463, 314]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-4
"[[u'alive', 467, 357]]",1,0,0,"[[u'grouped', 479, 273]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-5
"[[u'alive', 443, 323]]",1,0,0,"[[u'grouped', 464, 366]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-9
"[[u'alive', 464, 316]]",1,0,0,"[[u'grouped', 467, 303]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-11
"[[u'alive', 513, 352]]",1,0,0,"[[u'grouped', 470, 364]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-27
"[[u'alive', 370, 306]]",1,0,0,"[[u'grouped', 465, 386]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-29
"[[u'alive', 425, 334]]",1,0,0,"[[u'grouped', 473, 354]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-30
"[[u'alive', 432, 356]]",1,0,0,"[[u'grouped', 465, 304]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-32
"[[u'alive', 482, 370]]",1,0,0,"[[u'grouped', 453, 338]]",1,0,0,0,[],"[[u'release', 452, 371]]",1,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-34
"[[u'alive', 449, 322]]",1,0,0,"[[u'grouped', 460, 339]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-38
"[[u'alive', 371, 260]]",1,0,0,"[[u'grouped', 464, 346]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-40
"[[u'alive', 454, 336]]",1,0,0,"[[u'grouped', 477, 345]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-11
"[[u'alive', 495, 336]]",1,0,0,"[[u'grouped', 429, 310]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-14
"[[u'alive', 429, 350]]",1,0,0,"[[u'grouped', 466, 313]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-16
"[[u'alive', 507, 332]]",1,0,0,"[[u'grouped', 476, 343]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-21
"[[u'alive', 482, 339]]",1,0,0,"[[u'grouped', 471, 307]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-26
"[[u'alive', 459, 344]]",1,0,0,"[[u'grouped', 486, 294]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-3-42
"[[u'alive', 503, 377]]",1,0,0,"[[u'grouped', 469, 361]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-2
"[[u'alive', 488, 360]]",1,0,0,"[[u'grouped', 452, 270]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-30
"[[u'alive', 516, 358]]",1,0,0,"[[u'grouped', 478, 349]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-32
"[[u'alive', 490, 347]]",1,0,0,"[[u'grouped', 476, 326]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-33
"[[u'alive', 477, 348]]",1,0,0,"[[u'grouped', 468, 364]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-34
"[[u'alive', 466, 320]]",1,0,0,"[[u'grouped', 461, 327]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-35
"[[u'alive', 439, 339]]",1,0,0,"[[u'grouped', 469, 274]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-37
"[[u'alive', 476, 357]]",1,0,0,"[[u'grouped', 479, 337]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-39
"[[u'alive', 429, 357]]",1,0,0,"[[u'grouped', 462, 390]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-3-43
"[[u'alive', 470, 336]]",1,0,0,"[[u'grouped', 462, 277]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-33
"[[u'alive', 212, 212], [u'alive', 136, 155], [u'alive', 249, 322], [u'alive', 312, 262], [u'alive', 441, 48], [u'alive', 268, 103], [u'alive', 516, 282], [u'dead', 383, 310], [u'dead', 354, 179], [u'dead', 141, 346], [u'dead', 248, 34], [u'dead', 131, 10]]",7,5,0,"[[u'grouped', 393, 322], [u'grouped', 354, 192], [u'grouped', 153, 357], [u'scattered', 240, 312], [u'scattered', 304, 259], [u'scattered', 233, 200], [u'scattered', 138, 149], [u'scattered', 258, 113], [u'scattered', 494, 262], [u'scattered', 465, 67], [u'grouped', 262, 18], [u'grouped', 114, 8]]",12,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-36-46
"[[u'alive', 144, 179], [u'alive', 202, 201], [u'alive', 236, 327], [u'alive', 514, 261], [u'alive', 471, 47], [u'alive', 227, 71], [u'dead', 150, 355], [u'dead', 376, 298], [u'dead', 359, 180], [u'alive', 303, 252], [u'dead', 262, 35], [u'dead', 117, 6]]",7,5,0,"[[u'grouped', 152, 354], [u'grouped', 387, 310], [u'scattered', 227, 314], [u'scattered', 291, 268], [u'scattered', 220, 214], [u'scattered', 152, 178], [u'scattered', 249, 75], [u'scattered', 467, 16], [u'scattered', 507, 262], [u'grouped', 356, 201], [u'grouped', 256, 17], [u'grouped', 128, 4]]",12,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-36-49
"[[u'alive', 187, 313], [u'alive', 85, 191], [u'alive', 303, 246], [u'alive', 325, 292], [u'alive', 458, 328], [u'alive', 453, 281], [u'alive', 492, 212], [u'alive', 514, 79], [u'alive', 461, 25]]",9,0,0,"[[u'scattered', 63, 190], [u'scattered', 217, 321], [u'scattered', 292, 303], [u'scattered', 300, 233], [u'scattered', 426, 283], [u'scattered', 454, 339], [u'scattered', 498, 196], [u'scattered', 494, 66], [u'scattered', 460, 24]]",9,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-37-17
"[[u'alive', 37.5, 208.09999084472656], [u'alive', 163.5, 314.1000061035156], [u'alive', 288.5, 308.1000061035156], [u'alive', 287.5, 233.09999084472656], [u'alive', 431.5, 301.1000061035156], [u'alive', 450.5, 376.1000061035156], [u'alive', 494.5, 197.09999084472656]]",7,0,0,"[[u'scattered', 26.5, 210.09999084472656], [u'scattered', 170.5, 311.1000061035156], [u'scattered', 270.5, 312.1000061035156], [u'scattered', 304.5, 223.09999084472656], [u'scattered', 441.5, 300.1000061035156], [u'scattered', 457.5, 375.1000061035156], [u'scattered', 485.5, 221.09999084472656]]",7,0,0,0,[],[],0,Outros aspetos...,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-37-26
"[[u'alive', 30.5, 201.09999084472656], [u'alive', 162.5, 330.1000061035156], [u'alive', 304.5, 307.1000061035156], [u'alive', 299.5, 215.09999084472656], [u'alive', 445.5, 302.1000061035156], [u'alive', 459.5, 374.1000061035156], [u'alive', 495.5, 208.09999084472656]]",7,0,0,"[[u'scattered', 25.5, 209.09999084472656], [u'scattered', 160.5, 322.1000061035156], [u'scattered', 282.5, 316.1000061035156], [u'scattered', 297.5, 216.09999084472656], [u'scattered', 497.5, 204.09999084472656], [u'scattered', 457.5, 297.1000061035156], [u'scattered', 464.5, 363.1000061035156]]",7,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-37-27
"[[u'alive', 29, 195], [u'alive', 125, 296], [u'alive', 270, 318], [u'alive', 307, 218], [u'alive', 444, 304], [u'alive', 443, 344], [u'alive', 489, 217], [u'alive', 502, 107], [u'alive', 425, 22]]",9,0,0,"[[u'scattered', 51, 178], [u'scattered', 165, 308], [u'scattered', 288, 267], [u'scattered', 284, 309], [u'scattered', 442, 352], [u'scattered', 458, 313], [u'scattered', 485, 197], [u'scattered', 494, 67], [u'scattered', 431, 16]]",9,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-37-35
"[[u'alive', 415, 345]]",1,0,0,"[[u'grouped', 465, 367]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-41
"[[u'alive', 483, 346]]",1,0,0,"[[u'grouped', 471, 312]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-46
"[[u'alive', 454, 335]]",1,0,0,"[[u'grouped', 457, 323]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-3-45
"[[u'alive', 486, 354]]",1,0,0,"[[u'grouped', 469, 356]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-34-7
"[[u'alive', 494, 346]]",1,0,0,"[[u'grouped', 470, 320]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-10
"[[u'alive', 466, 345]]",1,0,0,"[[u'grouped', 463, 283]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-12
"[[u'alive', 420, 389]]",1,0,0,"[[u'grouped', 456, 290]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-13
"[[u'alive', 465, 291]]",1,0,0,"[[u'grouped', 447, 330]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-16
"[[u'alive', 426, 326]]",1,0,0,"[[u'grouped', 463, 354]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-18
"[[u'alive', 461, 299]]",1,0,0,"[[u'grouped', 468, 358]]",1,0,0,0,[],"[[u'release', 474, 274]]",1,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-20
"[[u'alive', 471, 352]]",1,0,0,"[[u'grouped', 488, 316]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-22
"[[u'alive', 501, 345]]",1,0,0,"[[u'grouped', 466, 294]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-26
"[[u'alive', 449, 274]]",1,0,0,"[[u'grouped', 444, 354]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-28
"[[u'alive', 413, 326]]",1,0,0,"[[u'grouped', 469, 270]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-2
"[[u'alive', 404, 337]]",1,0,0,"[[u'grouped', 473, 307]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-35-31
"[[u'alive', 149, 239], [u'alive', 121, 347], [u'alive', 160, 109], [u'alive', 235, 131], [u'alive', 237, 332], [u'alive', 277, 279], [u'alive', 377, 328], [u'alive', 508, 245], [u'alive', 475, 59], [u'alive', 300, 37]]",10,0,0,"[[u'scattered', 115, 350], [u'scattered', 149, 234], [u'scattered', 156, 162], [u'scattered', 268, 112], [u'scattered', 288, 34], [u'scattered', 467, 72], [u'scattered', 503, 275], [u'scattered', 394, 304], [u'scattered', 283, 292], [u'scattered', 215, 330]]",10,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-36-4
"[[u'alive', 95, 202], [u'alive', 167, 270], [u'alive', 302, 204], [u'alive', 315, 317], [u'alive', 421, 311], [u'alive', 456, 342], [u'alive', 499, 206], [u'alive', 520, 66]]",8,0,0,"[[u'scattered', 91, 178], [u'scattered', 174, 265], [u'scattered', 295, 307], [u'scattered', 301, 208], [u'scattered', 441, 293], [u'scattered', 451, 353], [u'scattered', 503, 187], [u'scattered', 494, 90]]",8,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-37-19
"[[u'alive', 80, 195], [u'alive', 223, 294], [u'alive', 301, 206], [u'alive', 301, 293], [u'alive', 433, 313], [u'alive', 485, 380], [u'alive', 501, 202], [u'alive', 509, 67], [u'alive', 460, 39]]",9,0,0,"[[u'scattered', 65, 204], [u'scattered', 195, 275], [u'scattered', 315, 307], [u'scattered', 289, 188], [u'scattered', 434, 300], [u'scattered', 460, 313], [u'scattered', 487, 202], [u'scattered', 475, 66], [u'scattered', 463, 12]]",9,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-37-20
